Shannon1993,Shannon1994,Shannon1995,Shannon1996,Shannon1997,Shannon1998,Shannon1999,Shannon2000,Shannon2001,Shannon2002,Shannon2003,Shannon2004,Shannon2005,Shannon2006,Shannon2007,Shannon2008,Shannon2010,Shannon2011,Shannon2012,Shannon2013,Shannon2014,Shannon2015,Shannon2016,Shannon2017
1.7738438891217,1.50362759797337,1.18337900073958,1.85425482575919,1.77299341261675,1.89085735380637,1.33398699251473,1.64443523428887,1.53850431313543,1.3123032710399,1.70726152892811,1.79559738066437,1.30345151173907,1.61513689500092,1.28663101848565,0.968729056579151,1.37948466390796,0,1.56860794113561,0,1.29830826515948,1.4713032245555,1.73249515547292,1.34693353506606
1.39002316120983,1.45755871787809,2.08477345942383,1.62114487162995,2.23069748825384,1.46408975765137,1.54435391450016,1.50127992139171,1.28949830655579,1.3447418487319,1.15370446987661,1.36937605924061,1.41787685035627,1.45800715759102,1.4473696711422,1.5913182154919,1.06492643079697,0,1.09000684425459,1.4487738669843,1.20036847425481,1.8038622356385,1.41152204301648,0
2.19769254905226,1.68452342183845,1.39631421987846,1.91030747335296,1.83745840045074,1.41692889063001,1.38858957525078,1.18831966394402,1.57118547368577,1.95792131660146,1.61473881544362,1.26040619316986,1.41682776935045,0.804415902163241,1.55282793125772,1.2756946894265,1.40983584634905,0,0.872120357239999,1.28837147879014,0.952593614967711,1.19977652942061,0.983277677381487,1.11117485673019
1.63762307408479,1.51280817542753,1.77228079801507,1.58649187773588,1.93781542678209,2.00298431416522,0.399087353088203,0.96734503080058,1.37081038173675,1.53305374193849,1.31251054484275,1.40749352973257,1.50178795135976,1.25259360810835,1.18505558090985,1.16375240075568,1.31216521754496,0,1.38174846592558,1.09101682196478,1.33472305646194,1.24937931078756,1.41433582410436,1.25948375736926
1.17595880737255,0.944020113551353,1.12552484756004,1.25083572703813,1.30546141557472,1.37572312863361,1.86875786215951,0,0,1.52059045588639,1.16504203816918,1.32621195508343,1.228718240971,1.19330124530934,1.55614580625804,1.54672100317047,1.62055394811871,1.51056417802788,1.30957231845597,1.30080246524389,1.07174212707607,0.955945708839754,0.987848821839315,1.70759965105102
0.939815774943497,0.50966616074415,1.15652991737951,1.45473418395142,1.61225718211807,1.46498636573925,1.99383543573607,1.97074152426805,2.12712320571188,1.67691086159802,1.30947770078927,1.86151712943923,2.07690999640857,1.95399126957764,1.78925428115585,2.0280724327893,1.58247497960035,1.35253211741075,1.19960858409697,1.71909143307201,1.84321594427855,2.11576097343661,1.87563897596917,1.43498979382907
